"id","title","abstract","movie_url","start_time","end_time","talk_difficulty_id","talk_category_id","created_at","updated_at","conference_id","conference_day_id","track_id","video_published","document_url","show_on_timetable","talk_time_id","expected_participants","execution_phases","sponsor_id","id","talk_id","conference_id","status","created_at","updated_at"
"1259","カオスエンジニアリングによる高信頼を目指して〜クレジットカード会社がChaosMeshを使ってみて","JCBではお客様に価値あるサービスを迅速に提供するため、Kubernetesをはじめとするクラウドネイティブ技術を用いたアジャイル開発を行っています。その一つとして昨今改めて注目を集めるカオスエンジニアリングによる信頼性向上にも取り組んでいます。本発表ではJCBがカオスエンジニアリングに取り組むに至った背景や、ChaosMeshを使ってみた知見をご紹介します。",NULL,"09:20:00","09:40:00","32","43","2021-09-08 06:10:21","2021-10-14 09:31:44","4","12","25","1",,"1",NULL,NULL,NULL,NULL,"106","1259","4","1","2021-09-08 06:10:21.538404","2021-09-17 06:51:31.135273"
"1260","インシデントレスポンスを自動化で支援する - Slack Bot で人機一体なセキュリティ対策を実現する","「障害対応で同僚とのコミュニケーションがごちゃごちゃして混乱することがる」
「緊急対応のフローやマニュアルが、あるがうまく活用されていない」

こんな心当たりはありませんか? 

GMOペパボではクラウドネイティブ化の取り組むをすすめる側、インシデント対応の自動化にも取り組んでいます。障害やセキュリティインシデント対応の初動で sssbot (内製の Slack Bot ) を呼び出し、インシデントの進行から解決、postmortem 実施までを自動でします。緊急時のコミュニケーションを支援する Slack Bot の設計・実装、インシデントレスポンスのベストプラクティス、DevSecOps を回す組織文化について ペパボの事例を紹介します。",NULL,"08:20:00","09:00:00","32","46","2021-09-08 07:16:38","2021-09-29 00:50:53","4","11","21","1",NULL,"1",NULL,NULL,NULL,NULL,"107","1260","4","1","2021-09-08 07:16:38.598852","2021-09-17 06:51:31.160443"
"1261","Towards a Stable Application Platform for IoT Devices","Software for embedded systems has been developed in a low level and monolithic way. Firmware is written by a single vendor, and typically not updated frequently. Modern IoT devices are constantly connected to the cloud, and OTA updates are possible anytime. Modern IoT devices may be customized, by 3rd parties, becoming true ""platforms"". However, the software development paradigm has not kept pace with this trend. Typical IoT devices do not have full Linux capabilities, no MMU, and thus no HW based isolation. Wasm enables the creation of truly customizable devices.

On the server/cloud side, the platforms are relatively uniform - x86 ISA and Linux OS - and the OS can be the abstraction layer. In the IoT domain, that is not the case. IoT device platforms are very heterogeneous. On the ISA side there is at least ARM (32 and 64 bit), RISC-V, Xtensa. On the OS side, there are a myriad of RTOSs. The platform abstraction must be at a higher layer. Again Wasm can be the abstraction layer for applications on such platforms.

We have created a framework and SDK for AI App development. We have benchmarked the performance on ESP32 and on ARM A7. There is a performance penalty and memory overhead vs native, but it is very much acceptable - within a factor of 2. We believe that Wasm will play a key role in IoT development.",NULL,"09:40:00","10:00:00","32","39","2021-09-08 08:26:13","2021-10-25 13:00:43","4","12","21","1",,"1",NULL,NULL,NULL,NULL,"108","1261","4","1","2021-09-08 08:26:13.022874","2021-09-17 06:51:31.184029"
"1263","ねえぺんぎんさん、Prometheusのストレージって何使えばいいの？🐧","Kubernetesやパブリッククラウドのモニタリングシステムとして、デファクトとなったPrometheus。
小さな環境から大規模な環境まで利用でき、様々なエコシステムも登場して日々使いやすくなっています。

しかし、そんなPrometheusの運用で課題となるのは、「ストレージ」でしょう。
ローカルのTSDBはなぜだめなのか？リモートストレージに最適なデータベースはなにか
Prometheusのストレージにフォーカスして、様々なソフトウェアや、サービスの比較を解説します。",NULL,"09:20:00","10:00:00","32","43","2021-09-08 09:00:05","2021-09-29 00:16:46","4","11","22","1",NULL,"1",NULL,NULL,NULL,NULL,"110","1263","4","1","2021-09-08 09:00:05.310561","2021-09-17 06:51:31.217003"
"1264","脅威モデリングで考える Kubernetes セキュリティ","システムがクラウドネイティブに移行すると、Attack Surface や攻撃手法も変化します。「どこを守るべきなのか」「どういうセキュリティ設定をすればいいのか」など、セキュリティについて悩まれた方は多いと思います。
この問題へのアプローチとして、脅威モデリングを使った潜在的な脅威の特定が有効です。本セッションでは脅威モデリングへの取り組み方の紹介や、Kubernetes クラスタの脅威モデリングを通して、そのセキュリティについて俯瞰し、具体的な攻撃手法と対策について取り上げます。Kubernetes クラスタへの攻撃手法やその対策、新規・既存サービスでの脅威モデリングの取り組み方について知りたい方にご参考になれば幸いです。",NULL,"09:20:00","09:40:00","31","46","2021-09-08 09:44:10","2021-09-29 00:13:43","4","11","21","1",NULL,"1",NULL,NULL,NULL,NULL,"111","1264","4","1","2021-09-08 09:44:10.311029","2021-09-17 06:51:31.241794"
"1265","Kubernetesのワーカーノードを自動修復するために必要だったこと","CyberAgentではプライベートクラウド上で多数のKubernetesクラスタが稼働しており、ノードの自動修復機能を実装することで運用コストを削減しました。本発表では、似たような自動修復を実現したいオンプレミスKubernetesの運用者にむけて、KubernetesにおけるノードのNotReadyの定義から、OverlayFSで実現した再起動でディスクの変更が揮発する仕組みまで紹介します。",NULL,"06:20:00","06:40:00","32","43","2021-09-08 10:08:52","2021-10-20 11:49:45","4","12","22","1",,"1",NULL,NULL,NULL,NULL,"112","1265","4","1","2021-09-08 10:08:52.257172","2021-09-17 06:51:31.270514"
"1268","ゲーム開発におけるクラウドネイティブな CI/CD の最新動向","今日のゲーム開発で大きなシェアを占める Unity や Unreal Engine といったゲームエンジン・ミドルウェアは、Windows ないし macOS デスクトップの GUI 開発環境を前提としたものが多く、コンテナを多用するクラウドネイティブな CI/CD とは縁遠い感覚がありましたが、時代は変わりつつあります。

例えば Unity はベータ版ながら Linux 版の Editor を継続してリリースしており、コンテナ環境で CI/CD を行う事例が多く見られるようになりました。また Unreal Engine では有志による unrealcontainers.com のコンテナ環境が 8 月リリースの 4.27より公式にサポートされるなど、ベンダ自身がクラウドネイティブな開発環境の整備に力を入れてきています。

本講演ではこのような業界の最新の動向を反映したクラウドネイティブなゲーム開発の CI/CD について解説します。またゲーム開発に特徴的な Windows コンテナや GPU の活用など、一般的ではないトピックについても取り上げます。
",NULL,"09:40:00","10:00:00","32","37","2021-09-08 11:55:08","2021-09-29 00:04:06","4","12","24","1",NULL,"1",NULL,NULL,NULL,NULL,"115","1268","4","1","2021-09-08 11:55:08.381780","2021-09-17 06:51:31.312298"
"1269","Fluentd/Fluent Bitで実現する楽なKubernetesのログ運用","コンテナ運用で避けては通れないのがログ監視です。しかし、Kubernetesそのものは、ログの管理や収集に関する機能をほとんど提供していません。

そこで登場するのがFluentd/Fluent Bitです。どちらもログを転送するためのデーモンプログラムで、CNCF傘下のプロジェクトとして開発されています。

今回の講演では、Fluentd/Fluent Bitをどのように活用すればうまくログを収集できるのかを解説します。
",NULL,"09:20:00","09:40:00","31","43","2021-09-08 12:39:54","2021-09-29 00:00:45","4","11","25","1",NULL,"1",NULL,NULL,NULL,NULL,"116","1269","4","1","2021-09-08 12:39:54.924937","2021-09-17 06:51:31.336767"
"1272","使いこなせ！Argo Workflows","Argo Workflows を使えば Kubernetes 上でパイプライン処理を手軽に構築することが可能です。本セッションでは Argo Workflows の基本的な使い方から設定すべきポイントまでを個人的な視点で解説します。また Argo Events と組み合わせた構築例も紹介し、少し複雑なケースでの Argo Workflows の使い方も解説します。",NULL,"09:20:00","10:00:00","32","49","2021-09-08 13:09:26","2021-09-28 23:57:44","4","11","23","1",NULL,"1",NULL,NULL,NULL,NULL,"119","1272","4","1","2021-09-08 13:09:26.135957","2021-09-17 06:51:31.377493"
"1275","レガシーなバッチ処理をB/Gデプロイメントなk8sクラスタで実現する","KubernetesのCronJobで、冪等ではないレガシーなバッチ処理を実行していませんか？

DNS Routingの切り替えによるB/Gデプロイメントを採用している場合、CronJobがブルー/グリーンのどちらのクラスタでも存在することになるため、冪等ではないバッチ処理が2回実行されることになってしまいます。

本セッションでは、冪等ではないCronJobがある場合でもAdmission Webhookを用いてアクティブなクラスタでのみバッチ処理を行うようにすることで、簡単にB/Gデプロイメントを実現する手法についてお話します。",NULL,"06:20:00","06:40:00","31","38","2021-09-08 14:13:06","2021-10-14 07:37:27","4","12","20","1",,"1",NULL,NULL,NULL,NULL,"122","1275","4","1","2021-09-08 14:13:06.883648","2021-09-17 06:51:31.435838"
"1276","Kubernetesエコシステムのバージョン追従と柔軟な管理への挑戦","Kubernetesにデプロイしたエコシステムのバージョンアップは継続的に最小限の労力で頻繁に行えていますか？

複数のエコシステムのデプロイや、複数のクラスタに対するデプロイを柔軟に行えていますか？

CyberAgentでは、マネージドKubernetesサービスを提供するAKEを提供しています。
ユーザに対して様々なカスタマイズを行った状態で、かつ最新機能が利用できる状態でクラスタを提供する必要があります。

このセッションでは私達のエコシステム管理の経験から、次の2つをトピックとして提供します。

1.
Kubernetesのエコシステム自体を継続的にアップデートすることは重要です。
その仕組みを整備し、Platformも継続的に進化させ続ける、すなわちPlatform側のCloudNative化を推進した事例を紹介します。

2.
AKEではエコシステムは全てGitOps + Argo CD ApplicationSet Controllerで管理する方式に変更しました。
これにより、複数のアプリケーションを個別にカスタマイズしてデプロイしたり、複数のクラスタに対してデプロイすることを可能にしています。
ApplicationSetについてDeepDiveしながら、柔軟なエコシステムの管理について紹介します。",NULL,"08:20:00","09:00:00","32","49","2021-09-08 14:39:43","2021-09-28 23:54:19","4","12","25","1",NULL,"1",NULL,NULL,NULL,NULL,"123","1276","4","1","2021-09-08 14:39:43.678836","2021-09-17 06:51:31.460830"
"1277","記述集合論に基づく分散システムの階層的特徴付け","分散システムの仕様を厳密に記述し自動的に検査する方法論は、古くからの研究テーマである。古典的には時相論理を用いた安全性と活性による定式化が知られていたが、1993 年に Chang らによって提案された Borel 階層による特徴付けは、分散システムの直感的な挙動と数学的な概念との対応をより深く説明している点で興味深い。本講演では、どこかで聞いたような分散システムの解説に飽きてきた中上級者に向け、Chang らの元論文とその関連研究をサーベイする。",NULL,"06:20:00","07:00:00","33","53","2021-09-08 14:51:07","2021-09-28 23:56:37","4","12","24","1",,"1",NULL,NULL,NULL,NULL,"124","1277","4","1","2021-09-08 14:51:08.011149","2021-09-17 06:51:31.486776"
"1279","クラウドを最大限活用するInfrastructure as Codeを考えよう","本セッションでは、Terraform、Pulumi、Kustomize、CrossplaneなどといったInfrastructure as Codeを取り巻くエコシステムを分析し、パブリッククラウドやKubernetesの力を最大限に引き出すためのツールスタックをどう組み上げていくか考察します。
さらに、NTTコミュニケーションズがいくつもの本番環境で実践してきたCUE言語を使った新しい形のInfrastructure as Codeをデモンストレーションいたします。",NULL,"08:20:00","09:00:00","32","49","2021-09-08 14:59:23","2021-10-24 22:20:37","4","11","23","1",,"1",NULL,NULL,NULL,NULL,"126","1279","4","1","2021-09-08 14:59:23.802348","2021-09-17 06:51:31.521874"
"1280","クラウドネイティブって？","クラウドネイティブという言葉の定義を軸に、CNCF、DevOps、CI/CD、Microservice、Observabilityを、一緒に40分で整理してみませんか？その意味と手法や技術がどう関わって、クラウドネイティブを実現するのかを。",NULL,"06:20:00","07:00:00","31","53","2021-09-08 15:00:03","2021-10-19 00:20:57","4","11","21","1",,"1",NULL,NULL,NULL,NULL,"127","1280","4","1","2021-09-08 15:00:03.319132","2021-09-17 06:51:31.547547"
"1281","Kubernetes On-premises is Hardway?","話し手は所属する企業において、Kubernetesクラスタの構築、保守を行うコマンドの開発を行っています。その内容は初期構築だけにとどまらず、アップデートや、セキュリティ面の担保まで多岐にわたります。バージョンアップの頻度が高いKubernetesにおいて、どのように日々の運用を行っているかを紹介します。",NULL,"04:20:00","04:40:00","31","54","2021-09-16 02:03:48","2021-10-20 10:13:26","4","12","20","1",,"1",NULL,NULL,NULL,NULL,"128","1281","4","1","2021-09-16 02:03:48.065929","2021-09-17 07:03:04.860603"
"1282","スタンバイにおけるECS on FargateからEKS on Fargateへ移行した話","株式会社スタンバイでは、2021年5月から求人検索エンジン「スタンバイ」をEKS on Fargateへ移行するプロジェクトを進めてきました。
その第一弾として一部のサービスから移行をしています。
この講演では、移行の計画、EKS on Fargateを選んだ理由、既存システムとの結合、切替方法、今後の展望などについて共有します。",NULL,"07:20:00","08:00:00","32","49","2021-09-16 04:20:36","2021-10-20 08:21:32","4","12","20","1",,"1",NULL,NULL,NULL,NULL,"129","1282","4","1","2021-09-16 04:20:36.996330","2021-09-17 07:03:04.875643"
"1283","Amazon ECSではじめるConsul Service Mesh","大規模かつ複雑化したマイクロサービスを適切に管理・統制することを目的としてネットワークレイヤーの通信障害対策やポリシーの適用が要求されるようになり、これらをサポートするために「サービスメッシュ」の概念が広まりました。

このような要求はKubernetesが動いているプラットフォームに限らず、Amazon ECSを採用したシステムでも要対応とされるケースがあり、この要件を解決する選択肢の一つとしてHashiCorp社の「Consul Service Mesh on ECS」をご紹介します。
注記: 「Consul Service Mesh on ECS」はまだTech Previewなため本番環境への導入は推奨されていません",NULL,"07:20:00","08:00:00","31","40","2021-09-16 04:22:25","2021-09-29 00:33:52","4","11","20","1",,"1",NULL,NULL,NULL,"77","130","1283","4","1","2021-09-16 04:22:25.794873","2021-09-17 07:03:04.901059"
"1284","コンテナネイティブストレージ Portworxの最新情報","2020年9月に発表された Pure Storage による Kubernetes 向けデータ統合プラットフォームである Portworx 買収は、Pure Storage にとって過去最大の買収となりました。Portworxは、米国・欧州を中心に既に100社以上の採用実績（内８０％以上が既に本番環境で運用中）を持ち、ミッションクリティカルな環境でお使い頂いております。本セッションでは、どのように大規模ミッションクリティカルなコンテナステートフル環境が実現可能か、Portworxの最新情報と合わせてご紹介させて頂きます。",NULL,"04:40:00","05:00:00","32","48","2021-09-16 06:30:11","2021-09-29 00:27:01","4","11","20","1",,"1",NULL,NULL,NULL,"66","131","1284","4","1","2021-09-16 06:30:11.520108","2021-09-17 07:03:04.919166"
"1285","マイクロサービスにおける信頼性の高い分散認証アーキテクチャ","LINEのプライベートクラウドプラットフォームであるVerdaは、LINEのエンジニアにいくつかのサービスを提供しています。 
・Managed Kubernetes Cluster
・仮想マシンとベアメタルマシン 
・これらのサービスは、Verdaの内部認証サービスであるKeystoneサービスに依存しています。LINEの重要なサービスをVerdaに移行するにつれ、Keystoneは信頼性の面で大きな課題を抱えており、2021年のはじめにはVerdaのコントロールプレーンにいくつかの深刻なサービス障害が発生しました。私たちはエンジニアとして、どうすればその信頼性を向上させることができるかを考え始めました。 

このセッションでは、以下のことを紹介します。  
・認証サービスに起因するコントロールプレーン停止のケーススタディ 
・障害発生時のレビューで判明したアーキテクチャ上の問題点と依存関係 
・依存関係の問題を解決するためのデカップリング手法 
・エッジ側でのステートレス検証のためのサイドカーパターン 
・デカップリングの変更によるトークン問題の改善計画 

※このセッションは通訳音声でお届けし、イベント後にオリジナル音声の英語版もYouTubeにて公開いたします",NULL,"07:20:00","08:00:00","32","49","2021-09-16 06:43:30","2021-10-18 04:53:34","4","11","23","1",,"1",NULL,NULL,NULL,NULL,"132","1285","4","1","2021-09-16 06:43:30.590953","2021-09-17 07:03:04.935901"
"1286","あなたの知らない(?)クラウドネイティブ的NGINXの世界","NGINXと言えば、リバプロ(Reverse Proxy)やWebサーバとして使われている方、あるいは名前を聞いたことがある方が多くいらっしゃると思います。
今回は敢えて、｢API Gateway｣｢Service Mesh｣に関連した使い方など、あまり事例を見かけない、あなたの知らない(?)クラウドネイティブ的なNGINX(関連ソフトウェア)の使い方を、デモを交えて紹介したいと思います。
あなたの知っているNGINXの新たな可能性をお伝えできれば幸いです。",NULL,"05:20:00","06:00:00","32","40","2021-09-16 09:15:01","2021-10-21 06:30:35","4","12","23","1","https://www.slideshare.net/CASREAL_seminar/cndt2021-casareal","1",NULL,NULL,NULL,NULL,"133","1286","4","1","2021-09-16 09:15:01.111529","2021-09-17 07:03:04.954508"
"1287","実践! Argo CD & Rollouts による canary release","freee の SRE チームでは、直近 2 年をかけて EC2 上で稼働するサービスのインフラ基盤を Kubernetes (AWS EKS) に移行するプロジェクトを進めてきました。一番規模の大きな freee会計も2021年7月に移行が完了し、 GitOps の CD ツールである Argo CD によるデプロイを行っています。インフラ基盤の刷新に加えて Argo CD を導入したことで、デプロイフローにかかる時間や手間の削減に繋がりました。現在はデプロイフローをより良くするために、canary release を検証中です。

今回はその検証をもとに、Kubernetes 上でどのようなアーキテクチャによって canary release を実現するかについてお話しします。メイントピックとなるのは Argo CD にプラスで導入した Argo Rollouts と、本番環境でも通用するトラフィック管理のソリューションになります。
",NULL,"05:20:00","06:00:00","32","37","2021-09-16 10:04:41","2021-09-29 00:21:57","4","12","24","1",,"1",NULL,NULL,NULL,"83","134","1287","4","1","2021-09-16 10:04:41.107325","2021-09-17 07:03:04.974594"
"1288","シンプルなサービスメッシュいかがですか？","皆様は日々Kubernetes上でアプリケーションの開発や運用をされておりますでしょうか？
Kubernetes上でデプロイされるマイクロサービス・モダンアプリケーションは今までとは異なり、
APIによる通信が多用され、またKubernetes内で様々な通信が行われるためプラットフォームの
運用監視や通信制御もアプリケーションに最適なものを利用する必要があります。
NGINXはそれらの課題を解決し、お客様プラットフォームにおける通信制御や運用管理を
シンプル・安定に実現いただける、NGINX Service Meshを提供しております。
本日はその特徴やメリット等わかりやすくお伝えしたいと思います。",NULL,"07:20:00","08:00:00","32","40","2021-09-17 02:16:50","2021-09-29 00:21:19","4","11","25","1",,"1",NULL,NULL,NULL,"72","135","1288","4","1","2021-09-17 02:16:50.729010","2021-09-17 07:03:04.995221"
"1289","分散トレーシングの歴史、計装、そしてその活用プラクティス","コンテナ化されたマイクロサービス環境において「分散トレーシング」という言葉は聞いたことがありますでしょうか。このセッションでは分散トレーシングが注目されてきた経緯、現在における計装の選択肢、そして活用するためのプラクティスについて、オブザーバビリティ・プラットフォームの観点からご紹介します。",NULL,"05:20:00","06:00:00","31","43","2021-09-17 02:52:04","2021-09-29 00:20:36","4","11","24","1",,"1",NULL,NULL,NULL,"64","136","1289","4","1","2021-09-17 02:52:04.424867","2021-09-17 07:03:05.017626"
"1290","CRDとoperatorで遊んでみる","CRD(Custom Resource Definition)とoperatorを使った k8s アプリのデプロイはすっかり一般的となりました。一方で、この仕組みを Pod 等の k8s リソース以外のものを操作することにも使えないかと模索されています。
本講演では、k8s リソースと関係のない operator を作成して k8s API の可能性を探ります。
",NULL,"05:20:00","06:00:00","32","38","2021-09-17 09:01:22","2021-10-07 02:23:58","4","12","25","1",,"1",NULL,NULL,NULL,NULL,"137","1290","4","1","2021-09-17 09:01:22.889160","2021-09-24 08:35:59.335010"
"1291","実践：Cloud Center of Excellence を中心としたクラウド戦略","急成長を続けるVisionalグループはそれに伴う様々な成長痛を抱えていました。特に数多くのクラウド基盤をどのように安心・安全に、かつスケールする形で利用し続けるかということは、一つの大きな課題でした。
この課題を解消し、さらに成長を続けるため、「Cloud Governance」「Cloud Practice」を会社のクラウド戦略として遂行していくことは必要不可欠です。
本セッションでは、CCoE (Cloud Center of Excellence) を遂行する組織を実践していく中で得たナレッジを、大胆にお話しします。",NULL,"07:20:00","08:00:00","32","52","2021-09-17 13:51:12","2021-10-13 01:37:19","4","12","21","1",,"1",NULL,NULL,NULL,NULL,"138","1291","4","1","2021-09-17 13:51:12.178802","2021-09-24 08:35:59.360117"
"1292","元エンジニアが思う「もっとこうしておけばよかった」から学ぶDevSecOps","アプリケーション開発者にとって、セキュリティに気を配るのはどのくらい当たり前なことでしょうか。今やしょっちゅう「DevSecOps」というワードを目にしますが、実践できていますか。
バックエンドエンジニアからデベロッパーアドボケイトになり早1年半。今の立場で色々なことを学ぶにつれて、エンジニア時代には分からなかった「あの時もっとこうしていたら良かった」「実はあの作業にはこんな意味があったのか」という気付きにたくさん出会います。それらを元に、あるあるな課題や事例からDevSecOpsを学んでみようというセッションです。",NULL,"04:00:00","04:20:00","31","46","2021-09-17 14:08:19","2021-09-29 05:14:58","4","12","20","1",,"1",NULL,NULL,NULL,"63","139","1292","4","1","2021-09-17 14:08:19.769467","2021-09-24 08:35:59.383657"
"1293","NTTデータ流 エンタープライズにおけるクラウド活用の姿","NTTデータの主たる顧客層であるミッションクリティカルなエンタープライズ領域でも、クラウドやクラウドネイティブ技術の活用は急速に進んでいます。こういったミッションクリティカル・エンタプライズ領域においては、新規技術へのチャレンジと共に、厳しい非機能やレガシー対応といった課題にも直面します。
本セッションでは、この両面の課題解決に向け、NTTデータにおいて取り組んでいるクラウド推進のための標準化・技術検証・人材育成の取組について紹介します。",NULL,"07:20:00","08:00:00","31","50","2021-09-17 14:31:30","2021-10-30 12:22:36","4","11","21","1",,"1",NULL,NULL,NULL,NULL,"140","1293","4","1","2021-09-17 14:31:30.699583","2021-09-24 08:35:59.424725"
"1294","CircleCI 2021年の新機能から見るCI/CDのトレンド","CircleCIは2021年に入ってからすでに60以上もの更新を重ね、またCD領域ではvamp社の買収を行いました。リクエストにお答えするための更新、CircleCIとしてCI/CDの未来像をこう考えているという更新。今後、どういった要素を自動化に取り込むことで、開発、運用、ビジネスに貢献しうるのかを「新機能」から紐解きます。",NULL,"04:00:00","04:20:00","31","37","2021-09-21 02:11:25","2021-10-21 22:30:01","4","11","20","1","https://speakerdeck.com/mfunaki/cdfalsetorendo","1",NULL,NULL,NULL,NULL,"141","1294","4","1","2021-09-21 02:11:25.127511","2021-09-24 08:35:59.450551"
"1295","３つのフェーズで組み立てる、オブザーバビリティ設計入門","クラウドネイティブなシステムの最大の利点は、Kubernetes に代表されるように広大なエコシステムと選択肢の多さにあります。オブザーバビリティの設計や実装も、クラウドネイティブな思想にそったアプローチが必要です。しかし、全てをオープンソースで構築するのが正解でもなく、ベンダーロックインが最適であるわけでもありません。
そこでこのセッションでは、オブザーバビリティを3つのフェーズ「収集」「保管」「分析・可視化」に分けて考え、各フェーズをつなぐ仕様を eBPF や Open Telemetry などの ”オープンな標準”に合わせて設計するメリットを解説します。",NULL,"04:20:00","04:40:00","31","43","2021-09-22 01:39:47","2021-09-29 00:38:01","4","11","20","1",,"1",NULL,NULL,NULL,"62","142","1295","4","1","2021-09-22 01:39:47.704340","2021-09-24 08:35:59.476684"
"1296","無限にスケールできるRDB(NewSQL)でやれること","スケール環境の足手まといのデータベース/ストレージ。
現在、RDBを無限にスケールできるNewSQLが普及段階に入っています。
世界で一番勢いのあるNewSQLであるTiDBの特長とどのように使われているかをご紹介します。",NULL,"05:20:00","06:00:00","32","48","2021-09-22 06:34:25","2021-09-29 00:40:45","4","11","22","1",,"1",NULL,NULL,NULL,"70","143","1296","4","1","2021-09-22 06:34:25.602234","2021-09-24 08:35:59.507488"
"1297","3-shake inc. における 「Progressive Delivery 導入までの悩みと取り組み」","3-shakeのSreakeでは、SREとしてCloudNative に特化した技術支援をしておりCI/CD を導入する機会も多々あります。

CI/CD のメリットとして、リリースコストの削減によるデプロイ頻度の向上が挙げられます。その傍ら、運用者の視点に立つとデプロイ回数が増加したことによる障害の増加は怖いものです。
CDを拡張した考え方として、Progressive Delivery があります。
 これは、B/G，Canary，etc等のデプロイ戦略をベースとして、テスト（確認や分析などを含む）しながらロールアウトを進めるという手法になります。

本セッションでは、運用者の視点に立ち「障害がシビアなサービスで、事前にテストし、リリース時のロールバックを起こし辛くする」という目的でProgressive Delivery をサポートしているOSS を比較・検証した話をします。",NULL,"05:20:00","06:00:00","32","37","2021-09-22 09:13:13","2021-10-14 05:45:47","4","11","21","1",,"1",NULL,NULL,NULL,NULL,"144","1297","4","1","2021-09-22 09:13:13.554436","2021-09-24 08:35:59.535059"
"1298","Cloud Native Adoption Journey","より特徴的なデジタルサービスを創造し、それをいち早くリリースする、更にそれを継続的に改善し続ける。そのための手段としてアプリケーション開発のモダナイゼーションやコンテナ・マイクロサービスの活用が拡がっています。特に金融業界では、競争の激化と変化に直面しているエンタープライズの多くで、継続的に改善し続けられる体制とプロセスの構築が求められています。そのためのアプローチは1度の変革ではなく、継続的な旅です。この “Cloud Native Adoption Journey” について、金融業界の事例を踏まえてご紹介します。",NULL,"04:40:00","05:00:00","32","52","2021-09-24 01:51:19","2021-10-14 23:25:50","4","12","20","1","TBD","1",NULL,NULL,NULL,NULL,"145","1298","4","1","2021-09-24 01:51:19.289442","2021-09-24 08:35:59.561164"
"1299","Kubernetesで終わるな！VMwareの最終兵器、Tanzu Application Platformの全貌！","昨今、コンテナやKubernetesという言葉をどこもかしこでも聞くようになりました。
しかし、みなさま本当にコンテナを本番環境で導入できていますでしょうか？実は検証環境でしか使ったことがない、というお客様も多いのではないでしょうか？
Kubernetesだけでは多くの課題をクリアできないことにみなさんが気づき始めました。では、我々は無駄な時間を過ごしてきたのでしょうか？
VMwareでは、この状況を打開するため、Tanzu Application Platformを発表しました。このセッションでは、コンテナおよびKubernetes活用の起爆剤となりうるTanzu Application Platformの全貌をご紹介します。",NULL,"05:20:00","06:00:00","31","37","2021-09-24 02:27:36","2021-09-30 03:13:53","4","12","21","1",,"1",NULL,NULL,NULL,"84","146","1299","4","1","2021-09-24 02:27:36.796686","2021-09-24 08:35:59.586107"
"1300","オブジェクトからブロックまで Cloud Native Application に必要なデータストレージの選択","企業のアプリケーション実行環境は パブリック/プライベート/ハイブリッドクラウドに広がり、
それらの上で、運用可能でスケーラブルなアプリケーションが求められる様になってきました。
この様な異なる環境で、シームレスなデータマネージメントを実現することは、
クラウドを利用する企業において重要な課題となっています。

本セッションでは ブロック/ファイル/オブジェクトストレージの特性を改めて解説し、
オーケストレーター/Kubernetesとの連携、パブリッククラウド／オンプレミスとの間での
相互運用性を高める手法/ONTAP ストレージOSについてご紹介いたします。",NULL,"05:20:00","06:00:00","32","48","2021-09-27 01:54:33","2021-10-25 04:51:41","4","12","20","1",,"1",NULL,NULL,NULL,NULL,"147","1300","4","1","2021-09-27 01:54:33.288731","2021-09-27 07:09:29.736224"
"1301","シングルクラスターマルチテナンシーを目指しているEKS上でkubevelaの運用をしてみた","Amebaでは旧システムからの脱却のため、マルチテナントのEKSへシステムを刷新するプロジェクトが推進されています。
開発者はアプリケーションをEKS上で動作させるために、kubernetesの理解やマニフェストの記述方法、コンテナセキュリティの設定など様々な知識が必要となりますが、これらの学習コストは少なくありません。
本セッションではそういった課題をkubevelaを導入することによってどのように解決したかをお話します。
また、多岐にわたるamebaシステムを一つのクラスタに混在させるマルチテナント環境を実現するために工夫した点についても紹介します。",NULL,"07:20:00","08:00:00","31","44","2021-09-27 10:54:43","2021-09-29 01:12:33","4","12","24","1",,"1",NULL,NULL,NULL,NULL,"148","1301","4","1","2021-09-27 10:54:43.092835","2021-09-28 02:44:07.564938"
"1303","シングルテナント・マルチクラスタ vs マルチテナント・シングルクラスタ論争 決着のとき","シングルテナント・マルチクラスタか、マルチテナント・シングルクラスタか。 Kubernetes を最大限効果的に活用するにはマルチテナントが最善ですが、プロダクション環境をマルチテナントクラスタで実現するには多くの超えるべきハードルがありました。最適なマルチテナント環境のために何が必要だったのか解説するとともに、Sysdig Secure DevOps Platform を活用したコンテナ・セキュリティに対する取り組みについてもご紹介します。 
ーーーーーーーーーーーーーーーーーーーーーーー
※本講演はSCSK株式会社によるスポンサー・セッションとなります",NULL,"07:20:00","08:00:00","32","49","2021-09-28 08:07:42","2021-09-30 08:24:47","4","11","24","1",,"1",NULL,NULL,NULL,"81","150","1303","4","1","2021-09-28 08:07:42.204960","2021-09-29 01:15:22.746011"
